omop_id,biolink_id
19129351,RXCUI:762005
19129353,RXCUI:762007
19129357,RXCUI:762333
19129358,RXCUI:762334
19129363,RXCUI:762380
19129364,RXCUI:762390
19129365,RXCUI:762394
19129379,RXCUI:762602
19129390,RXCUI:762660
19129391,RXCUI:762663
19129395,RXCUI:762667
19129398,RXCUI:762675
19129406,RXCUI:762820
19129407,RXCUI:762830
19129446,RXCUI:763028
19129447,RXCUI:763029
19129464,RXCUI:763066
19129472,RXCUI:763088
19129473,RXCUI:763089
19129478,RXCUI:763097
19129479,RXCUI:763099
19129481,RXCUI:763101
19129482,RXCUI:763103
19129484,RXCUI:763106
19129505,RXCUI:763166
19129506,RXCUI:763167
19129510,RXCUI:763171
19129511,RXCUI:763179
19129512,RXCUI:763181
19129513,RXCUI:763183
19129514,RXCUI:763185
19129527,RXCUI:763250
19129538,RXCUI:763303
19129540,RXCUI:763306
19129541,RXCUI:763308
19129576,RXCUI:763474
19129581,RXCUI:763484
19129663,RXCUI:790262
19129664,RXCUI:790264
19129666,RXCUI:790267
19129668,RXCUI:790271
19129672,RXCUI:790277
19129675,RXCUI:790280
19129677,RXCUI:790284
19129680,RXCUI:790287
19129681,RXCUI:790288
19129683,RXCUI:790290
19129711,RXCUI:790436
19129732,RXCUI:790473
19129737,RXCUI:790489
19129757,RXCUI:790840
19129777,RXCUI:790884
19129780,RXCUI:790889
19129803,RXCUI:791880
19129838,RXCUI:792099
19129878,RXCUI:792907
19129883,RXCUI:793099
19129886,RXCUI:793110
19129888,RXCUI:793204
19129961,RXCUI:794246
19129965,RXCUI:794610
19129971,RXCUI:794747
19129990,RXCUI:795070
19129992,RXCUI:795079
19129993,RXCUI:795081
19129995,RXCUI:795085
19130001,RXCUI:795097
19130019,RXCUI:795141
19130020,RXCUI:795142
19130040,RXCUI:795358
19130114,RXCUI:795703
19130115,RXCUI:795705
19130124,RXCUI:795735
19130125,RXCUI:795737
19130130,RXCUI:795749
19130135,RXCUI:795770
19130136,RXCUI:795772
19130137,RXCUI:795774
19130140,RXCUI:795778
19130162,RXCUI:795852
19130168,RXCUI:795858
19130286,RXCUI:797058
19130288,RXCUI:797061
19130290,RXCUI:797063
19130292,RXCUI:797065
19130310,RXCUI:797450
19130326,RXCUI:797630
19130334,RXCUI:797701
19130335,RXCUI:797704
19130337,RXCUI:797710
19130340,RXCUI:797730
19130380,RXCUI:798072
19130389,RXCUI:798133
19130404,RXCUI:798300
19130406,RXCUI:798305
19130407,RXCUI:798307
19130418,RXCUI:798403
19130419,RXCUI:798404
19130420,RXCUI:798405
19130422,RXCUI:798408
19130426,RXCUI:798430
19130427,RXCUI:798440
19130452,RXCUI:799037
19130455,RXCUI:799040
19130457,RXCUI:799046
19130458,RXCUI:799047
19130459,RXCUI:799048
19130460,RXCUI:799049
19130461,RXCUI:799052
19130462,RXCUI:799054
19130463,RXCUI:799055
19130464,RXCUI:799056
19130466,RXCUI:799059
19130483,RXCUI:799830
19130494,RXCUI:799906
19130500,RXCUI:799940
19130527,RXCUI:800038
19130532,RXCUI:800056
19130533,RXCUI:800057
19130535,RXCUI:800061
19130536,RXCUI:800062
19130538,RXCUI:800064
19130652,RXCUI:800221
19130653,RXCUI:800222
19130654,RXCUI:800223
19130655,RXCUI:800224
19130656,RXCUI:800225
19130657,RXCUI:800226
19130658,RXCUI:800227
19130659,RXCUI:800228
19130660,RXCUI:800229
19130661,RXCUI:800230
19130662,RXCUI:800231
19130663,RXCUI:800232
19130664,RXCUI:800233
19130665,RXCUI:800234
19130666,RXCUI:800235
19130667,RXCUI:800236
19130668,RXCUI:800237
19130670,RXCUI:800241
19130825,RXCUI:800474
19130832,RXCUI:800493
19130835,RXCUI:800497
19130837,RXCUI:800499
19130838,RXCUI:800518
19130839,RXCUI:800530
19130840,RXCUI:800531
19130855,RXCUI:800556
19130856,RXCUI:800557
19130864,RXCUI:800567
19130865,RXCUI:800568
19130866,RXCUI:800569
19130867,RXCUI:800570
19130868,RXCUI:800571
19130869,RXCUI:800572
19130870,RXCUI:800573
19130871,RXCUI:800574
19130872,RXCUI:800575
19130873,RXCUI:800576
19130874,RXCUI:800577
19130875,RXCUI:800578
19130876,RXCUI:800579
19130877,RXCUI:800580
19130878,RXCUI:800581
19130879,RXCUI:800582
19130880,RXCUI:800583
19130881,RXCUI:800584
19130883,RXCUI:800588
19130884,RXCUI:800593
19130885,RXCUI:800594
19130886,RXCUI:800595
19130887,RXCUI:800596
19130888,RXCUI:800597
19130889,RXCUI:800598
19130890,RXCUI:800599
19130891,RXCUI:800600
19130892,RXCUI:800601
19130893,RXCUI:800602
19130894,RXCUI:800603
19130895,RXCUI:800604
19130896,RXCUI:800605
19130897,RXCUI:800606
19130898,RXCUI:800607
19130899,RXCUI:800608
19130900,RXCUI:800609
19130901,RXCUI:800610
19130902,RXCUI:800611
19130949,RXCUI:800813
19131007,RXCUI:800915
19131009,RXCUI:800918
19131010,RXCUI:800919
19131056,RXCUI:800982
19131057,RXCUI:800983
19131083,RXCUI:801022
19131097,RXCUI:801054
19131099,RXCUI:801057
19131109,RXCUI:801092
19131111,RXCUI:801095
19131116,RXCUI:801109
19131118,RXCUI:801112
19131119,RXCUI:801116
19131120,RXCUI:801117
19131121,RXCUI:801118
19131122,RXCUI:801119
19131123,RXCUI:801120
19131124,RXCUI:801121
19131125,RXCUI:801122
19131126,RXCUI:801123
19131127,RXCUI:801124
19131128,RXCUI:801125
19131129,RXCUI:801126
19131130,RXCUI:801127
19131131,RXCUI:801128
19131132,RXCUI:801129
19131133,RXCUI:801130
19131134,RXCUI:801131
19131135,RXCUI:801132
19131136,RXCUI:801133
19131138,RXCUI:801136
19131154,RXCUI:801173
19131155,RXCUI:801174
19131156,RXCUI:801175
19131157,RXCUI:801177
19131162,RXCUI:801185
19131180,RXCUI:801357
19131235,RXCUI:801438
19131241,RXCUI:801446
19131242,RXCUI:801447
19131243,RXCUI:801448
19131244,RXCUI:801449
19131245,RXCUI:801451
19131347,RXCUI:801662
19131348,RXCUI:801663
19131356,RXCUI:801709
19131358,RXCUI:801712
19131366,RXCUI:801731
19131376,RXCUI:801769
19131390,RXCUI:801796
19131397,RXCUI:801826
19131398,RXCUI:801829
19131402,RXCUI:801848
19131403,RXCUI:801849
19131437,RXCUI:801957
19131438,RXCUI:801958
19131440,RXCUI:801960
19131441,RXCUI:801961
19131442,RXCUI:801962
19131444,RXCUI:801964
19131445,RXCUI:801965
19131446,RXCUI:801966
19131465,RXCUI:802059
19131476,RXCUI:802497
19131477,RXCUI:802498
19131478,RXCUI:802499
19131479,RXCUI:802500
19131480,RXCUI:802501
19131481,RXCUI:802503
19131484,RXCUI:802548
19131485,RXCUI:802550
19131487,RXCUI:802559
19131491,RXCUI:802626
19131494,RXCUI:802652
19131495,RXCUI:802685
19131497,RXCUI:802687
19131499,RXCUI:802689
19131501,RXCUI:802691
19131507,RXCUI:802714
19131508,RXCUI:802716
19131510,RXCUI:802720
19131517,RXCUI:802748
19131518,RXCUI:802749
19131519,RXCUI:802752
19131520,RXCUI:802753
19131521,RXCUI:802754
19131522,RXCUI:802756
19131523,RXCUI:802757
19131524,RXCUI:802759
19131526,RXCUI:802762
19131533,RXCUI:802780
19131534,RXCUI:802781
19131535,RXCUI:802782
19131536,RXCUI:802783
19131537,RXCUI:802784
19131538,RXCUI:802785
19131539,RXCUI:802786
19131540,RXCUI:802787
19131541,RXCUI:802788
19131542,RXCUI:802789
19131543,RXCUI:802790
19131544,RXCUI:802792
19131546,RXCUI:802795
19131580,RXCUI:803062
19131582,RXCUI:803194
19131596,RXCUI:803292
19131597,RXCUI:803293
19131599,RXCUI:803295
19131603,RXCUI:803308
19131606,RXCUI:803347
19131607,RXCUI:803348
19131609,RXCUI:803350
19131610,RXCUI:803353
19131611,RXCUI:803354
19131617,RXCUI:803362
19131622,RXCUI:803371
19131640,RXCUI:804146
19131646,RXCUI:804155
19131647,RXCUI:804156
19131654,RXCUI:804180
19131655,RXCUI:804181
19131656,RXCUI:804183
19131658,RXCUI:804186
19131659,RXCUI:804188
19131676,RXCUI:804544
19131678,RXCUI:804547
19131705,RXCUI:804615
19131706,RXCUI:804617
19131708,RXCUI:804626
19131749,RXCUI:804752
19131751,RXCUI:804754
19131764,RXCUI:804917
19131790,RXCUI:804973
19131791,RXCUI:804975
19131793,RXCUI:804978
19131794,RXCUI:804981
19131801,RXCUI:804996
19131809,RXCUI:805007
19131810,RXCUI:805008
19131811,RXCUI:805009
19131812,RXCUI:805010
19131831,RXCUI:805127
19131859,RXCUI:805161
19131873,RXCUI:805370
19131875,RXCUI:805372
19131876,RXCUI:805373
19131879,RXCUI:805378
19131880,RXCUI:805379
19131890,RXCUI:805462
19131891,RXCUI:805463
19131892,RXCUI:805464
19131894,RXCUI:805466
19131924,RXCUI:805550
19131925,RXCUI:805552
19131926,RXCUI:805554
19131936,RXCUI:805572
19131937,RXCUI:805574
19131938,RXCUI:805576
19131940,RXCUI:805579
19131942,RXCUI:805659
19131945,RXCUI:805661
19131947,RXCUI:805663
19131969,RXCUI:805855
19131971,RXCUI:805859
19131973,RXCUI:805863
19131976,RXCUI:806013
19132010,RXCUI:806297
19132011,RXCUI:806298
19132012,RXCUI:806299
19132036,RXCUI:806387
19132037,RXCUI:806388
19132038,RXCUI:806389
19132039,RXCUI:806390
19132040,RXCUI:806392
19132042,RXCUI:806396
19132121,RXCUI:806569
19132123,RXCUI:806572
19132124,RXCUI:806573
19132126,RXCUI:806575
19132128,RXCUI:806586
19132138,RXCUI:806606
19132160,RXCUI:806676
19132161,RXCUI:806677
19132180,RXCUI:806727
19132181,RXCUI:806728
19132201,RXCUI:806859
19132228,RXCUI:806970
19132244,RXCUI:807013
19132268,RXCUI:807213
19132272,RXCUI:807220
19132273,RXCUI:807222
19132275,RXCUI:807225
19132282,RXCUI:807239
19132296,RXCUI:807270
19132297,RXCUI:807271
19132301,RXCUI:807277
19132304,RXCUI:807283
19132327,RXCUI:807363
19132329,RXCUI:807367
19132371,RXCUI:807724
19132372,RXCUI:807726
19132373,RXCUI:807728
19132374,RXCUI:807730
19132375,RXCUI:807732
19132376,RXCUI:807734
19132377,RXCUI:807736
19132392,RXCUI:807801
19132397,RXCUI:807824
19132398,RXCUI:807826
19132399,RXCUI:807828
19132400,RXCUI:807830
19132401,RXCUI:807832
19132402,RXCUI:807834
19132447,RXCUI:808085
19132464,RXCUI:808118
19132479,RXCUI:808357
19132492,RXCUI:808520
19132511,RXCUI:808553
19132531,RXCUI:808611
19132546,RXCUI:808667
19132560,RXCUI:808744
19132561,RXCUI:808748
19132562,RXCUI:808751
19132563,RXCUI:808753
19132592,RXCUI:808900
19132594,RXCUI:808917
19132596,RXCUI:808921
19132599,RXCUI:808955
19132601,RXCUI:808994
19132603,RXCUI:808996
19132607,RXCUI:809006
19132612,RXCUI:809014
19132614,RXCUI:809018
19132616,RXCUI:809022
19132618,RXCUI:809026
19132620,RXCUI:809030
19132621,RXCUI:809031
19132635,RXCUI:809135
19132636,RXCUI:809139
19132638,RXCUI:809158
19132639,RXCUI:809159
19132647,RXCUI:809206
19132652,RXCUI:809212
19132656,RXCUI:809218
19132660,RXCUI:809222
19132661,RXCUI:809224
19132694,RXCUI:809288
19132702,RXCUI:809305
19132705,RXCUI:809309
19132708,RXCUI:809313
19132711,RXCUI:809316
19132715,RXCUI:809322
19132733,RXCUI:809376
19132737,RXCUI:809386
19132739,RXCUI:809390
19132740,RXCUI:809392
19132742,RXCUI:809396
19132744,RXCUI:809400
19132746,RXCUI:809403
19132748,RXCUI:809406
19132760,RXCUI:809448
19132774,RXCUI:809475
19132775,RXCUI:809477
19132777,RXCUI:809481
19132782,RXCUI:809533
19132783,RXCUI:809536
19132790,RXCUI:809547
19132795,RXCUI:809555
19132797,RXCUI:809559
19132799,RXCUI:809561
19132804,RXCUI:809572
19132819,RXCUI:809602
19132832,RXCUI:809854
19132834,RXCUI:809858
19132842,RXCUI:809972
19132843,RXCUI:809974
19132845,RXCUI:809984
19132846,RXCUI:809985
19132847,RXCUI:809987
19132849,RXCUI:809990
19132850,RXCUI:809991
19132851,RXCUI:809992
19132853,RXCUI:809994
19132854,RXCUI:809995
19132855,RXCUI:809996
19132857,RXCUI:809998
19132858,RXCUI:809999
19132859,RXCUI:810000
19132861,RXCUI:810002
19132865,RXCUI:810069
19132866,RXCUI:810071
19132868,RXCUI:810075
19132869,RXCUI:810076
19132870,RXCUI:810077
19132872,RXCUI:810079
19132873,RXCUI:810082
19132874,RXCUI:810083
19132876,RXCUI:810087
19132877,RXCUI:810088
19132878,RXCUI:810089
19132879,RXCUI:810090
19132881,RXCUI:810094
19132882,RXCUI:810096
19132883,RXCUI:810097
19132991,RXCUI:823777
19133004,RXCUI:824002
19133019,RXCUI:824186
19133021,RXCUI:824190
19133023,RXCUI:824194
19133024,RXCUI:824300
19133025,RXCUI:824301
19133027,RXCUI:824303
19133032,RXCUI:824450
19133040,RXCUI:824586
19133054,RXCUI:824916
19133055,RXCUI:824917
19133063,RXCUI:825002
19133067,RXCUI:825005
19133083,RXCUI:825130
19133087,RXCUI:825170
19133088,RXCUI:825180
19133104,RXCUI:825320
19133108,RXCUI:825407
19133109,RXCUI:825409
19133110,RXCUI:825410
19133146,RXCUI:826091
19133156,RXCUI:826130
19133167,RXCUI:826608
19133168,RXCUI:826610
19133169,RXCUI:826615
19133170,RXCUI:826621
19133172,RXCUI:826648
19133196,RXCUI:826857
19133198,RXCUI:826860
19133211,RXCUI:827072
19133212,RXCUI:827073
19133214,RXCUI:827075
19133217,RXCUI:827190
19133231,RXCUI:827405
19133232,RXCUI:827406
19133250,RXCUI:827679
19133255,RXCUI:827706
19133257,RXCUI:827710
19133261,RXCUI:827750
19133262,RXCUI:827760
19133272,RXCUI:828301
19133280,RXCUI:828320
19133282,RXCUI:828340
19133286,RXCUI:828350
19133287,RXCUI:828360
19133311,RXCUI:828700
19133313,RXCUI:828703
19133331,RXCUI:829500
19133333,RXCUI:829502
19133346,RXCUI:829758
19133364,RXCUI:830195
19133365,RXCUI:830196
19133378,RXCUI:830245
19133385,RXCUI:830260
19133386,RXCUI:830261
19133388,RXCUI:830263
19133401,RXCUI:830458
19133404,RXCUI:830463
19133405,RXCUI:830465
19133408,RXCUI:830470
19133427,RXCUI:830519
19133428,RXCUI:830520
19133433,RXCUI:830528
19133435,RXCUI:830530
19133452,RXCUI:830557
19133454,RXCUI:830586
19133455,RXCUI:830588
19133457,RXCUI:830605
19133476,RXCUI:830642
19133478,RXCUI:830648
19133479,RXCUI:830649
19133480,RXCUI:830650
19133481,RXCUI:830651
19133483,RXCUI:830655
19133515,RXCUI:830717
19133517,RXCUI:830719
19133525,RXCUI:830734
19133526,RXCUI:830735
19133527,RXCUI:830736
19133553,RXCUI:830785
19133557,RXCUI:830794
19133558,RXCUI:830795
19133560,RXCUI:830798
19133561,RXCUI:830800
19133562,RXCUI:830801
19133564,RXCUI:830803
19133565,RXCUI:830836
19133566,RXCUI:830837
19133568,RXCUI:830839
19133569,RXCUI:830844
19133570,RXCUI:830845
19133572,RXCUI:830847
19133573,RXCUI:830860
19133574,RXCUI:830861
19133576,RXCUI:830863
19133577,RXCUI:830864
19133578,RXCUI:830865
19133580,RXCUI:830867
19133581,RXCUI:830868
19133582,RXCUI:830869
19133584,RXCUI:830871
19133585,RXCUI:830872
19133586,RXCUI:830873
19133587,RXCUI:830874
19133588,RXCUI:830876
19133589,RXCUI:830877
19133590,RXCUI:830878
19133591,RXCUI:830879
19133592,RXCUI:830880
19133593,RXCUI:830882
19133594,RXCUI:830883
19133602,RXCUI:830897
19133603,RXCUI:830898
19133604,RXCUI:830899
19133605,RXCUI:830900
19133607,RXCUI:830902
19133609,RXCUI:830922
19133613,RXCUI:831022
19133614,RXCUI:831054
19133615,RXCUI:831055
19133621,RXCUI:831102
19133622,RXCUI:831103
19133625,RXCUI:831108
19133626,RXCUI:831109
19133629,RXCUI:831150
19133632,RXCUI:831209
19133634,RXCUI:831230
19133638,RXCUI:831250
19133639,RXCUI:831260
19133640,RXCUI:831265
19133645,RXCUI:831300
19133647,RXCUI:831302
19133650,RXCUI:831305
19133653,RXCUI:831309
19133654,RXCUI:831312
19133660,RXCUI:831350
19133661,RXCUI:831360
19133662,RXCUI:831390
19133679,RXCUI:831533
19133697,RXCUI:831844
19133700,RXCUI:831872
19133710,RXCUI:832053
19133712,RXCUI:832075
19133713,RXCUI:832077
19133716,RXCUI:832082
19133726,RXCUI:832114
19133729,RXCUI:832652
19133742,RXCUI:832863
19133743,RXCUI:832864
19133744,RXCUI:832875
19133745,RXCUI:832876
19133750,RXCUI:832908
19133751,RXCUI:832909
19133752,RXCUI:832910
19133765,RXCUI:833007
19133766,RXCUI:833008
19133767,RXCUI:833035
19133768,RXCUI:833036
19133787,RXCUI:833140
19133789,RXCUI:833151
19133801,RXCUI:833202
19133802,RXCUI:833204
19133815,RXCUI:833456
19133818,RXCUI:833470
19133830,RXCUI:833512
19133832,RXCUI:833530
19133844,RXCUI:833709
19133852,RXCUI:834021
19133853,RXCUI:834022
19133854,RXCUI:834023
19133855,RXCUI:834025
19133858,RXCUI:834039
19133859,RXCUI:834040
19133862,RXCUI:834045
19133863,RXCUI:834046
19133867,RXCUI:834051
19133872,RXCUI:834060
19133873,RXCUI:834061
19133879,RXCUI:834067
19133881,RXCUI:834069
19133885,RXCUI:834073
19133895,RXCUI:834090
19133904,RXCUI:834101
19133905,RXCUI:834102
19133913,RXCUI:834110
19133919,RXCUI:834150
19133940,RXCUI:834206
19133952,RXCUI:834240
19133954,RXCUI:834245
19133981,RXCUI:834350
19133985,RXCUI:834395
19133986,RXCUI:834768
19133990,RXCUI:834787
19134005,RXCUI:835332
19134007,RXCUI:835341
19134008,RXCUI:835342
19134011,RXCUI:835499
19134024,RXCUI:835518
19134025,RXCUI:835519
19134028,RXCUI:835530
19134029,RXCUI:835531
19134034,RXCUI:835542
19134035,RXCUI:835546
19134036,RXCUI:835547
19134038,RXCUI:835549
19134039,RXCUI:835560
19134040,RXCUI:835570
19134044,RXCUI:835590
19134046,RXCUI:835602
19134047,RXCUI:835603
19134049,RXCUI:835605
19134051,RXCUI:835701
19134062,RXCUI:835808
19134063,RXCUI:835809
19134070,RXCUI:835840
19134074,RXCUI:835861
19134083,RXCUI:835909
19134087,RXCUI:835960
19134088,RXCUI:836262
19134089,RXCUI:836268
19134091,RXCUI:836270
19134092,RXCUI:836280
19134096,RXCUI:836307
19134102,RXCUI:836370
19134110,RXCUI:836401
19134113,RXCUI:836404
19134116,RXCUI:836408
19134120,RXCUI:836486
19134121,RXCUI:836487
19134122,RXCUI:836488
19134124,RXCUI:836490
19134128,RXCUI:836646
19134129,RXCUI:836647
19134131,RXCUI:836649
19134227,RXCUI:844379
19134271,RXCUI:844451
19134272,RXCUI:844452
19134409,RXCUI:844590
19134410,RXCUI:844591
19134551,RXCUI:844734
19134624,RXCUI:844809
19134625,RXCUI:844810
19134628,RXCUI:844813
19134632,RXCUI:844817
19134639,RXCUI:844824
19134642,RXCUI:844827
19134643,RXCUI:844828
19134644,RXCUI:844829
19134658,RXCUI:844850
19134724,RXCUI:844917
19134725,RXCUI:844918
19134741,RXCUI:844934
19134742,RXCUI:844935
19134800,RXCUI:844993
19134801,RXCUI:844994
19134802,RXCUI:844995
19134838,RXCUI:845030
19134840,RXCUI:845032
19134842,RXCUI:845034
19134868,RXCUI:845060
19134896,RXCUI:845089
19134902,RXCUI:845095
19134904,RXCUI:845097
19134908,RXCUI:845101
19134911,RXCUI:845104
19134913,RXCUI:845106
19134934,RXCUI:845127
19134935,RXCUI:845128
19134936,RXCUI:845129
19134946,RXCUI:845139
19134957,RXCUI:845150
19134959,RXCUI:845152
19134961,RXCUI:845154
19134963,RXCUI:845156
19134977,RXCUI:845170
19134990,RXCUI:845184
19135073,RXCUI:845492
19135074,RXCUI:845493
19135076,RXCUI:845505
19135077,RXCUI:845507
19135081,RXCUI:845512
19135082,RXCUI:845514
19135083,RXCUI:845515
19135086,RXCUI:845518
19135095,RXCUI:845978
19135113,RXCUI:846029
19135114,RXCUI:846031
19135123,RXCUI:846054
19135161,RXCUI:846138
19135164,RXCUI:846144
19135179,RXCUI:846374
19135187,RXCUI:846390
19135216,RXCUI:847014
19135223,RXCUI:847042
19135231,RXCUI:847055
19135233,RXCUI:847060
19135249,RXCUI:847114
19135250,RXCUI:847115
19135252,RXCUI:847120
19135253,RXCUI:847121
19135263,RXCUI:847201
19135265,RXCUI:847205
19135270,RXCUI:847217
19135275,RXCUI:847225
19135276,RXCUI:847230
19135278,RXCUI:847249
19135293,RXCUI:847360
19135295,RXCUI:847368
19135374,RXCUI:847630
19135386,RXCUI:847708
19135390,RXCUI:847736
19135404,RXCUI:847908
19135441,RXCUI:848140
19135442,RXCUI:848160
19135444,RXCUI:848180
19135447,RXCUI:848200
19135450,RXCUI:848208
19135457,RXCUI:848330
19135459,RXCUI:848579
19135460,RXCUI:848585
19135473,UMLS:C2684354
19135474,RXCUI:848930
19135475,RXCUI:848932
19135480,RXCUI:848960
19135487,RXCUI:849049
19135488,RXCUI:849050
19135489,RXCUI:849051
19135490,RXCUI:849052
19135496,RXCUI:849076
19135500,RXCUI:849080
19135508,RXCUI:849115
19135523,RXCUI:849304
19135542,RXCUI:849400
19135556,RXCUI:849430
19135569,RXCUI:849450
19135596,RXCUI:849500
19135597,RXCUI:849501
19135599,RXCUI:849503
19135601,RXCUI:849505
19135602,RXCUI:849506
19135604,RXCUI:849508
19135608,RXCUI:849520
19135631,RXCUI:849580
19135637,RXCUI:849605
19135638,RXCUI:849606
19135639,RXCUI:849608
19135642,RXCUI:849612
19135663,RXCUI:849638
19135665,RXCUI:849640
19135666,RXCUI:849641
19135668,RXCUI:849646
19135671,RXCUI:849650
19135688,RXCUI:849684
19135689,RXCUI:849686
19135736,RXCUI:849850
19135744,RXCUI:849867
19135751,RXCUI:849875
19135752,RXCUI:849876
19135784,RXCUI:85783
19135995,RXCUI:93130
19136020,RXCUI:94406
19136034,RXCUI:96304
19136048,PUBCHEM.COMPOUND:5360545
19136097,UMLS:C4019097
19136207,UMLS:C5243447
19136210,PUBCHEM.COMPOUND:29327
19136716,PUBCHEM.COMPOUND:1123
19136719,RXCUI:333365
19137042,PUBCHEM.COMPOUND:5426
19137045,RXCUI:316784
19137312,PUBCHEM.COMPOUND:1130
19137327,RXCUI:252465
19137328,RXCUI:313323
19137329,RXCUI:313324
19137331,RXCUI:313326
19137339,RXCUI:316812
19137340,RXCUI:317518
19137385,PUBCHEM.COMPOUND:5453
35100000,UMLS:C0851353
35102033,UMLS:C0851368
35102034,UMLS:C1536063
35102035,UMLS:C0947743
35102036,UMLS:C0851445
35102037,MONDO:0019050
35102038,UMLS:C0851414
35102039,MONDO:0005059
35102040,MONDO:0004952
35102041,UMLS:C0947757
35102042,MONDO:0004095
35102043,MONDO:0015760
35102044,UMLS:C0851449
35102045,MONDO:0004959
35102046,MONDO:0000009
35102047,MONDO:0044347
35102048,UMLS:C0851478
35102049,MONDO:0004805
35102366,MONDO:0001639
35102367,UMLS:C0851279
35102368,MONDO:0020725
35102369,UMLS:C0851694
35102370,HP:0001892
35102371,MONDO:0002242
35102372,MONDO:0001531
35102373,UMLS:C0851802
35102374,MONDO:0005570
35102375,UMLS:C0851749
35102376,UMLS:C2242747
35102377,MONDO:0002637
35102378,UMLS:C0947930
35102379,UMLS:C0852437
35102380,UMLS:C0852325
35102381,UMLS:C0852326
35102382,MONDO:0000984
35102383,UMLS:C0947913
35102384,UMLS:C0852336
35102385,UMLS:C0852337
35102386,UMLS:C0852338
35102387,UMLS:C0947914
35102388,UMLS:C0852339
35102389,UMLS:C0852442
35102390,UMLS:C0851280
35102391,MONDO:0004967
35102392,MONDO:0018874
35102393,UMLS:C0851281
35102394,MONDO:0019468
35102395,MONDO:0004948
35102396,MONDO:0011996
35102397,UMLS:C0852441
35102398,UMLS:C0026997
35102399,MONDO:0018881
35102400,UMLS:C0852445
35102401,UMLS:C0852443
35102402,UMLS:C0852444
35102403,UMLS:C1112130
35102404,UMLS:C1112131
35102406,UMLS:C0852471
35102407,UMLS:C0852446
35102410,MONDO:0007243
35102411,MONDO:0018905
35102412,UMLS:C0852451
35102417,MONDO:0018876
35102418,MONDO:0019465
35102421,MONDO:0019462
35102422,MONDO:0100280
35102423,MONDO:0019471
35102424,UMLS:C0854819
35102425,MONDO:0019472
35102426,MONDO:0004977
35102428,MONDO:0009691
35102429,UMLS:C0852465
35102432,UMLS:C0852468
35102437,UMLS:C0852489
35102438,UMLS:C0852342
35102440,MONDO:0002049
35102441,UMLS:C0852343
35102442,UMLS:C0852344
35102443,UMLS:C1112137
35102444,UMLS:C1167649
35102446,MONDO:0002332
35102447,MONDO:0003393
35102448,UMLS:C1306759
35102449,UMLS:C0947916
35102450,UMLS:C0947917
35102451,MONDO:0001475
35102452,UMLS:C0949019
35123101,MONDO:0001290
35200000,MONDO:0005267
35200049,RXCUI:2050766
35200054,RXCUI:2050771
35200067,RXCUI:2050787
35200245,RXCUI:2054120
35200285,RXCUI:2054274
35200348,RXCUI:2055034
35200349,RXCUI:2055035
35200350,RXCUI:2055036
35200577,MESH:C000604315
35200800,UNII:55KHL3P693
35200842,RXCUI:2058906
35200880,RXCUI:2059017
35201021,RXCUI:2099327
35201105,HMDB:HMDB0248855
35201420,RXCUI:2101896
35201422,RXCUI:2101898
35201423,RXCUI:2101899
35201708,RXCUI:2102949
35201893,RXCUI:2056681
35201905,RXCUI:2100099
35201906,RXCUI:2100100
35201911,RXCUI:2050382
35201912,RXCUI:2050418
35201913,RXCUI:2050423
35201915,RXCUI:2050763
35201917,RXCUI:2050777
35201918,RXCUI:2050780
35201919,RXCUI:2050782
35201921,RXCUI:2050789
35201922,RXCUI:2050797
35201923,RXCUI:2050803
35201950,RXCUI:2055031
35201963,RXCUI:2056700
35201984,RXCUI:2058877
35202004,RXCUI:2058946
35202019,RXCUI:2099697
35202051,MEDDRA:10007539
35202052,MONDO:0001340
35202054,MONDO:0005453
35202055,MONDO:0005010
35202056,UMLS:C0549516
35202057,MONDO:0005009
35202058,MONDO:0024643
35202059,MONDO:0000474
35202453,MONDO:0007263
35202454,UMLS:C0947788
35202455,HP:0005115
35202456,UMLS:C0851645
35202457,UMLS:C0947842
35202459,UMLS:C0851697
35202460,UMLS:C0851738
35202461,HP:0002094
35202462,UMLS:C0851591
35202463,MONDO:0003803
35202464,UMLS:C0852152
35202465,UMLS:C0947991
35202466,MONDO:0003628
35202467,UMLS:C0947894
35202468,UMLS:C0852132
35202469,UMLS:C0852136
35202470,UMLS:C0852113
35202471,UMLS:C0852153
35202472,UMLS:C0852149
35202473,UMLS:C0947890
35202474,UMLS:C0852147
35202475,UMLS:C0949014
35202477,UMLS:C0014120
35202478,UMLS:C0851638
35202479,UMLS:C1328273
35202480,HP:0005162
35202481,HP:0001708
35202482,MONDO:0004994
35202483,UMLS:C0729608
35202484,UMLS:C0947893
35202485,UMLS:C0852144
35202486,UMLS:C0265147
35202487,UMLS:C0265150
35202488,UMLS:C0852151
35300000,UMLS:C0851352
35302060,UMLS:C0851522
35302061,UMLS:C0851437
35302062,MEDDRA:10008804
35302063,UMLS:C0947779
35302064,UMLS:C0947782
35302065,UMLS:C0851481
35302066,UMLS:C0851520
35302067,MONDO:0005328
35302068,UMLS:C0851385
35302069,UMLS:C0851434
35302070,UMLS:C0851564
35302071,UMLS:C0851565
35302072,UMLS:C0851521
35302073,UMLS:C0851566
35302074,UMLS:C0851567
35302075,UMLS:C0851568
35302076,UMLS:C0851490
35302077,UMLS:C0702198
35302078,UMLS:C0851569
35302489,UMLS:C0852078
35302490,MONDO:0021181
35302491,UMLS:C0852079
